,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.8108083979815853,0.8752448558807373,0.8108083605766296,0.8003986279169718,0.8647134304046631,0.8003986477851868,0
1,0.707542926681285,0.805751621723175,0.707542896270752,0.25685602607149066,0.4799317419528961,0.2568560242652893,1
2,0.12105095058641567,0.28719407320022583,0.12105095386505127,0.025215932012446447,0.1012468934059143,0.025215933099389076,2
3,0.019532512740006943,0.08024314790964127,0.01953251287341118,0.025769108690080127,0.07857902348041534,0.025769108906388283,3
4,0.023011330743225252,0.07735949009656906,0.023011332377791405,0.026134488560329017,0.07416125386953354,0.026134489104151726,4
5,0.023068186460533276,0.07573090493679047,0.023068184033036232,0.024688098466757572,0.07107266038656235,0.024688098579645157,5
6,0.021659260102528697,0.07262373715639114,0.021659260615706444,0.02309553881764948,0.06859426200389862,0.023095538839697838,6
7,0.020363786695112063,0.06990049034357071,0.020363787189126015,0.021195043217056054,0.06596390157938004,0.02119504287838936,7
8,0.018468682537786663,0.06617038697004318,0.01846868358552456,0.01898539086939418,0.06294644623994827,0.018985390663146973,8
9,0.01650218609767985,0.06245187669992447,0.01650218665599823,0.016615822459712173,0.05936026945710182,0.016615822911262512,9
10,0.014700837623403996,0.05885663628578186,0.014700837433338165,0.014484566205338166,0.055504173040390015,0.014484566636383533,10
11,0.013600276294283151,0.057563889771699905,0.013600276783108711,0.012843097475442019,0.051622774451971054,0.012843097560107708,11
12,0.012886984571140398,0.0558834969997406,0.012886984273791313,0.012064176526936617,0.04940628260374069,0.012064176611602306,12
13,0.012375487051476553,0.05485717952251434,0.012375487014651299,0.011739650459000559,0.048641134053468704,0.01173965074121952,13
14,0.011679848332946398,0.053080130368471146,0.011679848656058311,0.01160645937297947,0.04880097135901451,0.011606459505856037,14
15,0.01112572195920713,0.05136353522539139,0.011125721037387848,0.011405786939479825,0.0488189272582531,0.011405786499381065,15
16,0.010625655135633995,0.049800679087638855,0.010625655762851238,0.011400155949019823,0.04888048395514488,0.01140015572309494,16
17,0.010183376487226056,0.04802657663822174,0.01018337719142437,0.010902165463483967,0.04756835848093033,0.010902165435254574,17
18,0.009761940399792508,0.0469290055334568,0.009761940687894821,0.010338375980505521,0.04555787891149521,0.01033837627619505,18
19,0.009379478226111708,0.047164276242256165,0.009379478171467781,0.00994631371489077,0.04474674537777901,0.009946313686668873,19
20,0.009147907423171694,0.047112833708524704,0.009147907607257366,0.009554613127627155,0.044047676026821136,0.009554612450301647,20
21,0.00877776574723578,0.04597069323062897,0.008777765557169914,0.009334256224891197,0.043065719306468964,0.009334255941212177,21
22,0.008531603962182999,0.0448516309261322,0.008531603962182999,0.008989873282207277,0.0426030196249485,0.008989873342216015,22
23,0.008238787037006826,0.044529326260089874,0.008238786831498146,0.008310300788390592,0.04127218574285507,0.00831030122935772,23
24,0.007956750500871211,0.045141614973545074,0.007956750690937042,0.007825464913517868,0.040590740740299225,0.007825464941561222,24
25,0.007673299814365348,0.044498588889837265,0.00767329940572381,0.007412915555037078,0.03949269279837608,0.007412915583699942,25
26,0.007375434620724041,0.04409598186612129,0.007375434506684542,0.006756534635238204,0.03881913423538208,0.0067565347999334335,26
27,0.007222260089534126,0.04460294544696808,0.007222260348498821,0.006451833544732918,0.036947429180145264,0.0064518335275352,27
28,0.007023872314638705,0.043121859431266785,0.0070238723419606686,0.006853023713287219,0.039554230868816376,0.006853023543953896,28
29,0.00703494741144229,0.042274750769138336,0.0070349471643567085,0.007027621697819664,0.04034595936536789,0.007027621380984783,29
30,0.00709833311183112,0.04315057396888733,0.007098332978785038,0.0063671632940811105,0.03916768729686737,0.0063671632669866085,30
31,0.006799378499582134,0.043150436133146286,0.006799378432333469,0.005881063865945136,0.03845110163092613,0.005881063640117645,31
32,0.006501130013707645,0.04300621151924133,0.006501130294054747,0.005435758919426889,0.037106338888406754,0.005435758735984564,32
33,0.00637288229558997,0.04290245100855827,0.006372882518917322,0.0052818863759164685,0.03664010390639305,0.005281886551529169,33
34,0.006326001446352017,0.043110813945531845,0.006326001603156328,0.005309117562843092,0.037084709852933884,0.005309117492288351,34
35,0.006293726667273119,0.04283136874437332,0.0062937261536717415,0.0058382752379684735,0.03915270045399666,0.005838275421410799,35
36,0.006388397546418544,0.0431135855615139,0.006388397421687841,0.005926036505226159,0.03932337462902069,0.005926036275923252,36
37,0.006366374784823963,0.0429791659116745,0.006366374436765909,0.005665606278026561,0.038359105587005615,0.00566560635343194,37
38,0.006153618193431092,0.04226794093847275,0.006153617519885302,0.005160856230015104,0.036222346127033234,0.005160856526345015,38
39,0.0059759986909980675,0.04172574356198311,0.005975998938083649,0.004807675042243456,0.034600283950567245,0.004807674791663885,39
40,0.006032682888742004,0.04272236302495003,0.0060326834209263325,0.00500439514046904,0.034811485558748245,0.005004395265132189,40
41,0.005935514813802224,0.04178951680660248,0.005935514345765114,0.005163752897219224,0.03402842953801155,0.005163752473890781,41
42,0.005734455828764,0.039833974093198776,0.005734455771744251,0.00540780588702668,0.035301387310028076,0.0054078055545687675,42
43,0.005756615671775855,0.038981933146715164,0.005756616126745939,0.005865989113579307,0.0367375984787941,0.005865989252924919,43
44,0.006002396303041938,0.04003787413239479,0.00600239634513855,0.0058033332418516576,0.03638634830713272,0.005803333129733801,44
