,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.017514029042605236,0.07138104736804962,0.017514029517769814,0.031905990489053,0.1015113890171051,0.03190599009394646,0
1,0.012814421596347677,0.06320779025554657,0.012814422138035297,0.030702420764348724,0.10162303596735,0.030702421441674232,1
2,0.01155950498569113,0.05902665853500366,0.011559505015611649,0.02864791348816432,0.09450755268335342,0.02864791452884674,2
3,0.010803290319686033,0.05225062742829323,0.010803290642797947,0.027704774035197315,0.09155037254095078,0.027704773470759392,3
4,0.010387530471958523,0.050370942801237106,0.01038753055036068,0.02663898736125592,0.09072786569595337,0.02663898654282093,4
5,0.009858926187972633,0.049517758190631866,0.009858926758170128,0.025764278653195305,0.08964762836694717,0.025764279067516327,5
6,0.00973309678812832,0.0521085225045681,0.009733096696436405,0.024848368729925078,0.08812575787305832,0.024848369881510735,6
7,0.00948199705809963,0.05204383283853531,0.009481997229158878,0.023848668037151747,0.08597134053707123,0.02384866774082184,7
8,0.009168439145599092,0.051410213112831116,0.009168438613414764,0.022893381841260236,0.08348586410284042,0.022893382236361504,8
9,0.008536802147151617,0.04670034721493721,0.008536802604794502,0.022331094405644486,0.08084992319345474,0.02233109436929226,9
10,0.008789050183734116,0.04766073077917099,0.00878905039280653,0.0215951136789892,0.08024714887142181,0.02159511297941208,10
11,0.008845034467064895,0.04779232665896416,0.00884503498673439,0.020837031812830406,0.07861713320016861,0.020837033167481422,11
12,0.00846462398199296,0.046288102865219116,0.008464624173939228,0.019440213093096674,0.07521817833185196,0.019440213218331337,12
13,0.007777289311610618,0.04417971149086952,0.007777289487421513,0.018125478067885798,0.07415422052145004,0.01812547817826271,13
14,0.0072748858579054325,0.04421979933977127,0.0072748856619000435,0.01717051937291297,0.07261046022176743,0.01717051863670349,14
15,0.0070665620299372005,0.04385458305478096,0.007066562306135893,0.016298739521792442,0.07077321410179138,0.016298741102218628,15
16,0.006735260394683402,0.04269940406084061,0.0067352610640227795,0.015437453872326649,0.06939023733139038,0.015437453053891659,16
17,0.00650085907961641,0.04189126193523407,0.006500858813524246,0.014833349170107195,0.06761465966701508,0.01483334880322218,17
18,0.006404122578696471,0.04046669602394104,0.0064041223376989365,0.014933489263057709,0.06803179532289505,0.014933489263057709,18
19,0.006653619479632708,0.04046746343374252,0.00665361899882555,0.014251061318721744,0.0665230005979538,0.014251061715185642,19
20,0.006272329112552866,0.03904863819479942,0.006272329483181238,0.013136749014710031,0.06380800902843475,0.013136749155819416,20
21,0.0058735721953669376,0.03918829187750816,0.005873572081327438,0.012375211987427569,0.06242283061146736,0.012375212274491787,21
22,0.005745618501898244,0.03923288732767105,0.00574561906978488,0.012057945583805916,0.06117021664977074,0.012057945132255554,22
23,0.005680173787535454,0.03856246918439865,0.005680173169821501,0.011525025873473196,0.059900231659412384,0.011525025591254234,23
24,0.005541716061817768,0.03741142153739929,0.0055417162366211414,0.011069342945561295,0.05938428267836571,0.011069342494010925,24
25,0.005404575234228551,0.03783437982201576,0.005404575727880001,0.010030851106752049,0.05747666954994202,0.010030850768089294,25
26,0.004934619047812053,0.037353310734033585,0.004934619180858135,0.008957972725344269,0.056788865476846695,0.008957972750067711,26
27,0.005669745692641151,0.044420816004276276,0.005669746082276106,0.0090319827537645,0.06197017431259155,0.009031983092427254,27
28,0.006168178282678127,0.046535030007362366,0.006168178282678127,0.008363980493000285,0.05605548620223999,0.008363979868590832,28
29,0.006266111318119028,0.045347657054662704,0.006266111042350531,0.009161467240615324,0.05924343317747116,0.009161466732621193,29
30,0.007082532140977529,0.04655734449625015,0.007082532159984112,0.008843238897635743,0.058033496141433716,0.008843238465487957,30
31,0.00597081192274939,0.04349388927221298,0.005970811937004328,0.007226077388181831,0.05261823534965515,0.007226077374070883,31
32,0.005045241610516141,0.040587253868579865,0.005045241676270962,0.007064349949359894,0.054004572331905365,0.007064349949359894,32
33,0.005748925670058251,0.04485902190208435,0.005748925730586052,0.00660182082686912,0.05058736726641655,0.006601820699870586,33
34,0.00472293470092878,0.039911333471536636,0.004722934681922197,0.006817549151567491,0.049558836966753006,0.006817549001425505,34
35,0.004278656196535793,0.035588618367910385,0.004278656095266342,0.0069845762724677725,0.050051797181367874,0.006984576117247343,35
36,0.004243759780513997,0.034704361110925674,0.0042437599040567875,0.006457722548283093,0.04795670881867409,0.006457722745835781,36
37,0.004427103363737768,0.03792291134595871,0.0044271028600633144,0.005957379146958842,0.047506723552942276,0.005957379005849361,37
38,0.004461559679059844,0.03800657019019127,0.004461559467017651,0.0068797483250047226,0.04893659055233002,0.006879748310893774,38
39,0.004482145644886964,0.03601985424757004,0.004482145421206951,0.007527486195392681,0.050769463181495667,0.0075274864211678505,39
40,0.004613815277490503,0.03633210062980652,0.0046138153411448,0.006956179146513794,0.04912601783871651,0.0069561791606247425,40
41,0.004061130694991541,0.03343619033694267,0.004061130806803703,0.005909606620248683,0.04593469202518463,0.0059096068143844604,41
42,0.0038455155540295704,0.03378751873970032,0.0038455151952803135,0.005337248841621631,0.04392484575510025,0.005337248556315899,42
43,0.003952841200789779,0.0356980562210083,0.0039528412744402885,0.0052562175375042855,0.043919749557971954,0.005256217438727617,43
44,0.0037835468443121016,0.033441487699747086,0.003783546620979905,0.005697952018994273,0.04592077434062958,0.00569795211777091,44
45,0.003889484331011772,0.03468886762857437,0.0038894840981811285,0.005806269490373476,0.04631238058209419,0.0058062695898115635,45
46,0.004079018506412727,0.03572159260511398,0.004079018719494343,0.005892446546843997,0.046429574489593506,0.005892446730285883,46
