,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.05101128208310637,0.16559138894081116,0.051011282950639725,0.04774552211165428,0.15768855810165405,0.04774552211165428,0
1,0.03814301180512938,0.13106311857700348,0.038143012672662735,0.03680933266878128,0.1465711146593094,0.03680933266878128,1
2,0.033274710178375244,0.12338895350694656,0.033274710178375244,0.03626605123281479,0.14353080093860626,0.03626605123281479,2
3,0.03240616502214785,0.12424629926681519,0.03240616247057915,0.03389396518468857,0.13814015686511993,0.03389396518468857,3
4,0.029724426682375064,0.12191382795572281,0.029724428430199623,0.034049276262521744,0.13839031755924225,0.034049276262521744,4
5,0.02792233991602512,0.1128222718834877,0.027922339737415314,0.03280765563249588,0.1326894462108612,0.03280765563249588,5
6,0.025570307947593192,0.105983205139637,0.025570306926965714,0.028496775776147842,0.12035983800888062,0.028496775776147842,6
7,0.02513658752894565,0.107192263007164,0.025136588141322136,0.02700953558087349,0.11405698955059052,0.02700953558087349,7
8,0.02222913029055073,0.09615816175937653,0.022229131311178207,0.03297707810997963,0.13429643213748932,0.03297707810997963,8
9,0.024956552158683948,0.10169409960508347,0.02495655231177807,0.03433896228671074,0.1362839937210083,0.03433896228671074,9
10,0.022627680983445416,0.08964191377162933,0.022627679631114006,0.0233779177069664,0.10241784900426865,0.0233779177069664,10
11,0.020353081113059227,0.08891621977090836,0.020353082567453384,0.02159932628273964,0.09865662455558777,0.02159932628273964,11
12,0.018901736105549825,0.08533431589603424,0.01890173740684986,0.022455677390098572,0.1031656563282013,0.022455677390098572,12
13,0.018587172420516815,0.08603479713201523,0.018587172031402588,0.022599797695875168,0.10590679198503494,0.022599797695875168,13
14,0.016630451335278275,0.08104383200407028,0.016630452126264572,0.01987774483859539,0.09748080372810364,0.01987774483859539,14
15,0.015647684861842082,0.07672705501317978,0.015647685155272484,0.02010996825993061,0.09766121953725815,0.02010996825993061,15
16,0.015614059689926775,0.07554659247398376,0.015614058822393417,0.021791748702526093,0.10230462998151779,0.021791748702526093,16
17,0.014125919760498281,0.06993487477302551,0.01412591990083456,0.020155055448412895,0.09527669847011566,0.020155055448412895,17
18,0.014455688683545753,0.06993042677640915,0.014455689117312431,0.02039169706404209,0.10037844628095627,0.02039169706404209,18
19,0.013056084998462298,0.06723931431770325,0.01305608544498682,0.02289903722703457,0.10666992515325546,0.02289903722703457,19
20,0.012633186535373942,0.07019664347171783,0.012633186765015125,0.017800647765398026,0.09151189774274826,0.017800647765398026,20
21,0.01063783863584881,0.059963028877973557,0.010637838393449783,0.01589062437415123,0.08540353924036026,0.01589062437415123,21
22,0.011520915660944972,0.06325426697731018,0.011520915664732456,0.015048732981085777,0.08552569150924683,0.015048732981085777,22
23,0.009730237689226458,0.058031048625707626,0.009730237536132336,0.01660088449716568,0.091885045170784,0.01660088449716568,23
24,0.009304549085767302,0.05844252556562424,0.009304548613727093,0.014858938753604889,0.08951137214899063,0.014858938753604889,24
25,0.008368538241284862,0.057038385421037674,0.008368537761271,0.013975629583001137,0.09063536673784256,0.013975629583001137,25
26,0.008293539693910782,0.060038454830646515,0.00829353928565979,0.013343613594770432,0.0889940932393074,0.013343613594770432,26
27,0.007258324488385083,0.054914750158786774,0.007258324418216944,0.013718986883759499,0.08490211516618729,0.013718986883759499,27
28,0.007872560680269787,0.05735063552856445,0.007872560992836952,0.011294412426650524,0.07711926102638245,0.011294412426650524,28
29,0.007297494002196887,0.053699154406785965,0.0072974939830601215,0.01015524286776781,0.07505670189857483,0.01015524286776781,29
30,0.006127868938476663,0.04892681539058685,0.0061278692446649075,0.013580713421106339,0.08516928553581238,0.013580713421106339,30
31,0.007106305291391399,0.0523858442902565,0.0071063051000237465,0.011186876334249973,0.08016178756952286,0.011186876334249973,31
32,0.00588346267284902,0.04976312071084976,0.005883463192731142,0.009774371050298214,0.07666613906621933,0.009774371050298214,32
33,0.005533083246331917,0.04905330017209053,0.005533083342015743,0.011174330487847328,0.08289949595928192,0.011174330487847328,33
34,0.005760057991982935,0.05373565852642059,0.005760057829320431,0.0113383112475276,0.08276066184043884,0.0113383112475276,34
35,0.005391801380526836,0.048218194395303726,0.005391801241785288,0.007744329981505871,0.06807394325733185,0.007744329981505871,35
36,0.005595566692111427,0.0515146441757679,0.00559556670486927,0.007721533998847008,0.06806137412786484,0.007721533998847008,36
37,0.0047673389494214975,0.04584582895040512,0.0047673387452960014,0.009878084063529968,0.07971735298633575,0.009878084063529968,37
38,0.005467934974099267,0.05231112241744995,0.005467934999614954,0.008519282564520836,0.07546786218881607,0.008519282564520836,38
39,0.004917371935172848,0.049960117787122726,0.004917371552437544,0.008357211016118526,0.07349151372909546,0.008357211016118526,39
40,0.004123859579534563,0.04311289265751839,0.0041238595731556416,0.006793642416596413,0.0655546560883522,0.006793642416596413,40
41,0.0042784263886996125,0.046690408140420914,0.0042784265242516994,0.006475425325334072,0.06447109580039978,0.006475425325334072,41
42,0.004104156535093302,0.045168716460466385,0.0041041565127670765,0.008496828377246857,0.07261455804109573,0.008496828377246857,42
43,0.004793351879726126,0.04936176910996437,0.004793351981788874,0.006550800986588001,0.06332801282405853,0.006550800986588001,43
44,0.00398897970324918,0.043831754475831985,0.003988979384303093,0.005238620098680258,0.05898330360651016,0.005238620098680258,44
45,0.003977208787396754,0.04411717876791954,0.003977208863943815,0.008148064836859703,0.07040387392044067,0.008148064836859703,45
46,0.004317151140166472,0.04878190532326698,0.004317151382565498,0.006708662025630474,0.06542734801769257,0.006708662025630474,46
47,0.0032492691127915087,0.03944447264075279,0.0032492689788341522,0.006619329564273357,0.06559956818819046,0.006619329564273357,47
48,0.00479383991508145,0.051191892474889755,0.004793839994817972,0.006213520187884569,0.06464400887489319,0.006213520187884569,48
49,0.0037472113545933,0.04278252646327019,0.003747211303561926,0.008970960043370724,0.07745532691478729,0.008970960043370724,49
50,0.00414408080611531,0.046464987099170685,0.00414408091455698,0.006721881218254566,0.062594473361969,0.006721881218254566,50
51,0.004428576909273557,0.04676235839724541,0.004428576678037643,0.0066277217119932175,0.06412170082330704,0.0066277217119932175,51
52,0.0037569045854655846,0.044931892305612564,0.003756904508918524,0.0075407070107758045,0.070061095058918,0.0075407070107758045,52
53,0.0030464926074348286,0.03933911770582199,0.0030464925803244114,0.004726682789623737,0.053466662764549255,0.004726682789623737,53
54,0.003125484107853207,0.03840252384543419,0.0031254843343049288,0.004168839193880558,0.04997316375374794,0.004168839193880558,54
55,0.0027968591870102164,0.033782172948122025,0.002796859247609973,0.0050895726308226585,0.05527818202972412,0.0050895726308226585,55
56,0.0030174195409229357,0.03678440675139427,0.00301741948351264,0.0039409673772752285,0.047048892825841904,0.0039409673772752285,56
57,0.002796453755502015,0.03693372756242752,0.002796453656628728,0.0042177424766123295,0.04971124604344368,0.0042177424766123295,57
58,0.002811955090305985,0.037279512733221054,0.002811955288052559,0.0058186594396829605,0.06314258277416229,0.0058186594396829605,58
59,0.002806655861666962,0.036802396178245544,0.002806655829772353,0.0047458466142416,0.05481942743062973,0.0047458466142416,59
60,0.002724086492615816,0.03642183914780617,0.0027240864001214504,0.005070055834949017,0.058395229279994965,0.005070055834949017,60
