,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.26709771293158435,0.4634602963924408,0.26709771156311035,0.32880690693855286,0.46145376563072205,0.32880690693855286,0
1,0.11242292052115865,0.22990937530994415,0.11242292076349258,0.18592828512191772,0.34823593497276306,0.18592828512191772,1
2,0.06600942751582788,0.17823761701583862,0.06600942462682724,0.1376664936542511,0.329086035490036,0.1376664936542511,2
3,0.07102293673218513,0.2262069284915924,0.07102293521165848,0.12638993561267853,0.3185589015483856,0.12638993561267853,3
4,0.06535927814488508,0.21517936885356903,0.06535927951335907,0.12754863500595093,0.3127836287021637,0.12754863500595093,4
5,0.05397710618467964,0.17221295833587646,0.053977105766534805,0.13890796899795532,0.3139536380767822,0.13890796899795532,5
6,0.05027408605175359,0.13533516228199005,0.050274088978767395,0.14720363914966583,0.313400536775589,0.14720363914966583,6
7,0.0517084372648019,0.13064779341220856,0.051708441227674484,0.14434178173542023,0.308871328830719,0.14434178173542023,7
8,0.04964332731098545,0.13190308213233948,0.04964332655072212,0.12994027137756348,0.30016136169433594,0.12994027137756348,8
9,0.0437205150647431,0.12362109124660492,0.043720513582229614,0.11497603356838226,0.2933433949947357,0.11497603356838226,9
10,0.0410793172005488,0.126848503947258,0.0410793162882328,0.10650909692049026,0.2876988649368286,0.10650909692049026,10
11,0.038859612555528174,0.12647894024848938,0.03885961323976517,0.10264085233211517,0.2834009528160095,0.10264085233211517,11
12,0.03735376633608676,0.12425289303064346,0.037353768944740295,0.09792903810739517,0.27944350242614746,0.09792903810739517,12
13,0.0361884828105721,0.1244884580373764,0.036188483238220215,0.09404570609331131,0.2752505838871002,0.09404570609331131,13
14,0.03508573071080811,0.12323816120624542,0.035085730254650116,0.09109673649072647,0.27114996314048767,0.09109673649072647,14
15,0.03420475733523466,0.12099885940551758,0.03420475870370865,0.09032423049211502,0.26939940452575684,0.09032423049211502,15
16,0.03377531164762925,0.11922058463096619,0.03377531096339226,0.08766651898622513,0.2668501138687134,0.08766651898622513,16
17,0.03248433981622968,0.11988421529531479,0.03248433768749237,0.08365802466869354,0.2668812572956085,0.08365802466869354,17
18,0.03422331156171098,0.13586510717868805,0.03422331437468529,0.0824514701962471,0.2647600769996643,0.0824514701962471,18
19,0.03392770078166255,0.13597498834133148,0.03392770141363144,0.07735511660575867,0.25673606991767883,0.07735511660575867,19
20,0.03036581075807311,0.12216578423976898,0.03036580979824066,0.07492396235466003,0.24916446208953857,0.07492396235466003,20
21,0.029897647453662083,0.12139888852834702,0.029897648841142654,0.07435732334852219,0.24568890035152435,0.07435732334852219,21
22,0.03031358138030889,0.12342701107263565,0.030313579365611076,0.0725797638297081,0.2431841641664505,0.0725797638297081,22
23,0.02835036790216988,0.11666488647460938,0.02835036814212799,0.07069986313581467,0.24318698048591614,0.07069986313581467,23
24,0.027287183666829855,0.114711694419384,0.027287183329463005,0.07126634567975998,0.24504432082176208,0.07126634567975998,24
25,0.027855931039975614,0.11682954430580139,0.027855930849909782,0.07048376649618149,0.2437841147184372,0.07048376649618149,25
26,0.027279318253300627,0.11370879411697388,0.027279319241642952,0.06967275589704514,0.24197900295257568,0.06967275589704514,26
27,0.026887815977845873,0.10983021557331085,0.026887815445661545,0.06940115243196487,0.24106696248054504,0.06940115243196487,27
28,0.0265992441765812,0.11009718477725983,0.02659924328327179,0.07005829364061356,0.24208427965641022,0.07005829364061356,28
29,0.026860947131502385,0.11245305836200714,0.026860950514674187,0.06916479021310806,0.2400951236486435,0.06916479021310806,29
30,0.025885141853775297,0.10822002589702606,0.025885142385959625,0.06808663159608841,0.23688659071922302,0.06808663159608841,30
31,0.026951921913696796,0.11185894906520844,0.026951922103762627,0.07132142037153244,0.23582464456558228,0.07132142037153244,31
32,0.030925049845661436,0.1245412528514862,0.030925050377845764,0.07174389809370041,0.23547427356243134,0.07174389809370041,32
33,0.028333971657010973,0.11531701683998108,0.02833397313952446,0.0669192373752594,0.23388727009296417,0.0669192373752594,33
34,0.025774283060725014,0.10925694555044174,0.025774285197257996,0.06839071959257126,0.23512136936187744,0.06839071959257126,34
35,0.027323012449303453,0.11788802593946457,0.027323013171553612,0.06748496741056442,0.23382626473903656,0.06748496741056442,35
36,0.025813337795588434,0.1114003136754036,0.02581333927810192,0.06503833830356598,0.2311461716890335,0.06503833830356598,36
37,0.02498555078874437,0.1075759157538414,0.024985551834106445,0.06429263204336166,0.22980953752994537,0.06429263204336166,37
38,0.02520135179047986,0.10948682576417923,0.025201352313160896,0.06388452649116516,0.2292526513338089,0.06388452649116516,38
39,0.024601830876365836,0.1064554825425148,0.024601830169558525,0.06395325064659119,0.22929485142230988,0.06395325064659119,39
40,0.024436930004431277,0.10495109856128693,0.024436932057142258,0.06456943601369858,0.23009242117404938,0.06456943601369858,40
41,0.02510998680550909,0.10903859883546829,0.02510998770594597,0.06620762497186661,0.23153196275234222,0.06620762497186661,41
42,0.02505651416200004,0.10879119485616684,0.025056514889001846,0.06354883313179016,0.22678397595882416,0.06354883313179016,42
43,0.023816715127655437,0.10472385585308075,0.02381671406328678,0.06111617758870125,0.22291529178619385,0.06111617758870125,43
44,0.024349511190013468,0.1108965203166008,0.0243495125323534,0.06073436141014099,0.2223019301891327,0.06073436141014099,44
45,0.024614444322651252,0.1111656129360199,0.024614444002509117,0.061030227690935135,0.22275792062282562,0.061030227690935135,45
46,0.023622919254157007,0.10506705939769745,0.023622918874025345,0.061811987310647964,0.22353778779506683,0.061811987310647964,46
